"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"2004","European Union - 27 countries (from 2020)","Total","Males","Number","210,719,557",""
"2004","European Union - 28 countries (2013-2020)","Total","Males","Number","239,930,825",""
"2004","European Union - 27 countries (2007-2013)","Total","Males","Number","237,861,984",""
"2004","Euro area - 19 countries  (from 2015)","Total","Males","Number","159,019,265",""
"2004","Euro area - 18 countries (2014)","Total","Males","Number","157,435,247",""
"2004","Belgium","Total","Males","Number","5,087,176",""
"2004","Bulgaria","Total","Males","Number","3,772,128",""
"2004","Czechia","Total","Males","Number","4,967,142",""
"2004","Denmark","Total","Males","Number","2,670,135",""
"2004","Germany (until 1990 former territory of the FRG)","Total","Males","Number","40,356,014",""
"2004","Germany including former GDR","Total","Males","Number","40,356,014",""
"2004","Estonia","Total","Males","Number","635,450",""
"2004","Ireland","Total","Males","Number","2,003,162",""
"2004","Greece","Total","Males","Number","5,406,076",""
"2004","Spain","Total","Males","Number","20,924,577",""
"2004","France","Total","Males","Number","30,171,688",""
"2004","France (metropolitan)","Total","Males","Number","29,314,499",""
"2004","Croatia","Total","Males","Number","2,068,841",""
"2004","Italy","Total","Males","Number","27,845,601",""
"2004","Cyprus","Total","Males","Number","354,562",""
"2004","Latvia","Total","Males","Number","1,044,465",""
"2004","Lithuania","Total","Males","Number","1,584,018",""
"2004","Luxembourg","Total","Males","Number","224,708",""
"2004","Hungary","Total","Males","Number","4,804,113",""
"2004","Malta","Total","Males","Number","198,099",""
"2004","Netherlands","Total","Males","Number","8,045,914",""
"2004","Austria","Total","Males","Number","3,952,600",""
"2004","Poland","Total","Males","Number","18,486,430",""
"2004","Portugal","Total","Males","Number","5,047,329",""
"2004","Romania","Total","Males","Number","10,484,847",""
"2004","Slovenia","Total","Males","Number","976,802",""
"2004","Slovakia","Total","Males","Number","2,608,131",""
"2004","Finland","Total","Males","Number","2,552,893",""
"2004","Sweden","Total","Males","Number","4,446,656",""
"2004","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Males","Number","242,362,156",""
"2004","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Males","Number","240,293,315",""
"2004","European Free Trade Association","Total","Males","Number","6,032,870",""
"2004","Iceland","Total","Males","Number","145,401",""
"2004","Liechtenstein","Total","Males","Number","16,881",""
"2004","Norway","Total","Males","Number","2,269,049",""
"2004","Switzerland","Total","Males","Number","3,601,539",""
"2004","United Kingdom","Total","Males","Number","29,211,268",""
"2004","Montenegro","Total","Males","Number","301,205",""
"2004","North Macedonia","Total","Males","Number","1,018,660",""
"2004","Albania","Total","Males","Number","1,513,750",""
"2004","Serbia","Total","Males","Number","3,632,865",""
"2004","Turkey","Total","Males","Number","33,645,876",""
"2004","Andorra","Total","Males","Number","37,582",""
"2004","Belarus","Total","Males","Number","4,610,183",""
"2004","Bosnia and Herzegovina","Total","Males","Number","1,880,333","e"
"2004","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":",""
"2004","Moldova","Total","Males","Number","1,728,414",""
"2004","Monaco","Total","Males","Number","15,898",""
"2004","Russia","Total","Males","Number","67,023,885",""
"2004","San Marino","Total","Males","Number","14,338",""
"2004","Ukraine","Total","Males","Number","21,926,809",""
"2004","Armenia","Total","Males","Number","1,546,700",""
"2004","Azerbaijan","Total","Males","Number","4,058,500",""
"2004","Georgia","Total","Males","Number","2,039,000","e"
"2005","European Union - 27 countries (from 2020)","Total","Males","Number","211,575,156",""
"2005","European Union - 28 countries (2013-2020)","Total","Males","Number","240,994,246",""
"2005","European Union - 27 countries (2007-2013)","Total","Males","Number","238,921,965",""
"2005","Euro area - 19 countries  (from 2015)","Total","Males","Number","159,963,983",""
"2005","Euro area - 18 countries (2014)","Total","Males","Number","158,401,719",""
"2005","Belgium","Total","Males","Number","5,111,325",""
"2005","Bulgaria","Total","Males","Number","3,744,120",""
